FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Tammy,Abraham,FWD,CHE,5400000,0,0,0,0,0,0,8697,0,0,0,0,0,0,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1356,0,0,0,0,0,1,0,0,0,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,0
,Adam Smith,DEF,BOU,4300000,0,54,2.5,5.81395348837209E-07,1.25581395348837E-05,0,93126,5,28,0,0,0,1,0,12.6,1381,-2,0,54,2,0,0,0,0,0,6,0,0,0.4,80089,0,0,0,0,1797,706,0,1,294,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,1.7,2.8,1.8,2.6,1.9,52.9
,Adrian,GLK,WHU,4200000,0,0,0,0,0,0,17485,0,0,0,0,0,0,0,0,252,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,3831,0,0,0,0,0,53,0,0,0,Man Utd,Leicester,Tottenham,Southampton,Watford,0,0,0,0,0,0
Sergio,Aguero,FWD,MCI,11700000,0,175,6.5,5.55555555555556E-07,1.4957264957265E-05,0,4569645,4,14,0,0,0,19,0,14.8,95592,7,1,175,-7,0.4,0,5,23,0,12,0,10,36.8,4817296,0,0,0,4,1972,213018,-1,0,648,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,8.1,16.8,8,8.7,7.7,265.6
Nathan,Ake,DEF,BOU,5100000,1,98,3,5.88235294117647E-07,1.92156862745098E-05,0,361671,2,61,0,0,0,3,0,19.2,20141,1,0,98,-1,0.4,0,2,6,0,8,0,1,6.1,467965,0,0,0,0,2961,5825,0,0,609,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,2.2,3.7,2.4,3.4,2.5,126.7
Marc,Albrighton,MID,LEI,5100000,0,52,1.57575757575758,3.08972073677956E-07,1.01960784313725E-05,0,83071,3,15,0,0,0,2,0,10.2,161,-4,0,52,4,0,0,0,4,0,3,0,2,0.3,39749,0,0,0,0,1300,10,0,0,237,Newcastle,West Ham,Arsenal,Man City,Chelsea,0,0,1,0.8,0.8,84.8
Toby,Alderweireld,DEF,TOT,6000000,0,94,3.2,5.33333333333333E-07,1.56666666666667E-05,0,265103,2,27,0,0,0,0,0,15.7,4606,0,0,94,0,0.4,0,2.5,5,0,11,0,0,3.7,266873,1,0,0,1,2529,16292,0,0,570,Huddersfield,Man City,Brighton,West Ham,Bournemouth,3.7,6.6,3.4,2.3,4.2,88.7
Trent,Alexander-Arnold,DEF,LIV,5500000,4,131,5.5,1E-06,2.38181818181818E-05,0,2565899,3,12,0,0,0,1,0,23.8,63096,5,0,131,-5,0.5,0,2.7,14,0,12,0,7,19.9,2816931,0,0,0,6,2018,52926,0,0,555,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,8.1,6.7,7.6,5.8,7.8,141.7
,Alisson,GLK,LIV,5900000,2,149,4.5,7.6271186440678E-07,2.52542372881356E-05,0,862494,1,20,0,64,0,0,0,25.3,39387,4,0,149,-4,0.3,0,2,9,0,17,0,0,23.3,1187777,0,0,0,1,2970,4886,0,0,648,Chelsea,Cardiff City,Huddersfield,Newcastle,Wolverhampton,6.6,5.5,6.2,4.3,6,57.4
Bamidele,Alli,MID,TOT,8800000,0,82,2.5625,2.91193181818182E-07,9.31818181818182E-06,0,645015,3,18,0,0,0,5,0,9.3,6624,-2,0,82,2,0.2,0,2,8,0,7,0,3,2.4,488843,0,0,0,1,1445,6378,0,0,297,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,2.2,1.8,1.9,130
Miguel,Almiron,MID,NEW,6000000,2,23,0.696969696969697,1.16161616161616E-07,3.83333333333333E-06,0,48379,0,10,0,0,0,0,0,3.8,16043,0,0,23,0,0.5,0,3,0,0,2,0,2,0.8,100841,0,0,0,0,618,530,0,0,86,Leicester,Southampton,Brighton,Liverpool,Fulham,0.3,0.3,0.3,0.3,0.3,40.6
Marcos,Alonso,DEF,CHE,6300000,0,139,5,7.93650793650794E-07,2.20634920634921E-05,0,2134107,6,27,0,0,0,1,0,21.7,80654,-2,1,139,2,0.2,0,1.3,19,0,12,0,8,24.5,2254268,0,0,0,3,2489,718,-1,0,617,Liverpool,Burnley,Man Utd,Watford,Leicester,5.3,6.2,5.4,6.7,5.5,145.9
Daniel,Amartey,MID,LEI,4300000,0,15,1.7,3.95348837209302E-07,3.48837209302326E-06,0,20710,2,9,0,0,0,0,0,3.5,53,-2,0,15,2,0,0,0,0,0,1,0,0,0.2,11425,0,0,0,0,639,13,0,0,103,Newcastle,West Ham,Arsenal,Man City,Chelsea,0,0,0,0,0,20.8
Luke,Amos,MID,TOT,4300000,0,1,0.03125,7.26744186046512E-09,2.32558139534884E-07,0,15271,0,0,0,0,0,0,0,0.2,150,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,15497,0,0,0,0,2,99,0,0,3,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,0,0,0,0.2
Ethan,Ampadu,MID,CHE,4400000,0,0,0,0,0,0,4202,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,2351,0,0,0,0,0,16,0,0,0,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,0
Florin,Andone,FWD,BHA,5000000,0,34,1.09677419354839,2.19354838709677E-07,6.8E-06,0,42900,2,10,0,0,0,3,0,6.8,568,0,0,34,0,0.2,0,1,2,0,1,0,0,0.2,46499,0,0,0,0,631,1234,0,0,87,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,1.7,1,0.7,0.5,0.6,48.1
,Andre Gomes,MID,EVE,5400000,2,61,1.84848484848485,3.42312008978676E-07,1.12962962962963E-05,0,36515,7,25,0,0,0,1,0,11.3,393,-1,0,61,1,0.4,0,2.3,2,0,9,0,2,0.2,25313,0,0,0,1,1862,527,0,0,253,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,1.1,1,1.2,1.5,0.9,58.1
Michail,Antonio,MID,WHU,6800000,0,86,3.1,4.55882352941176E-07,1.26470588235294E-05,0,131111,3,26,0,0,0,4,0,12.6,9480,-2,0,86,2,0.1,0,0.7,4,0,5,0,5,1.1,111174,0,0,0,0,1716,87,0,0,222,Man Utd,Leicester,Tottenham,Southampton,Watford,2.1,2.8,2,3.2,2.2,126.3
Stuart,Armstrong,MID,SOU,5100000,1,65,2.03125,3.9828431372549E-07,1.27450980392157E-05,0,81784,2,23,0,0,0,3,0,12.7,584,-4,0,65,4,0.4,0,2,3,0,4,0,3,0.2,78386,0,0,0,1,1235,152,0,0,227,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,1.6,2.6,1.8,1.2,1.8,95.6
Marko,Arnautovic,FWD,WHU,6800000,2,91,3.8,5.58823529411765E-07,1.33823529411765E-05,0,2642282,3,32,0,0,0,7,0,13.4,17581,-2,0,91,2,0.3,0,2,12,0,2,0,4,6.2,1892784,0,0,0,2,1652,1011,0,0,307,Man Utd,Leicester,Tottenham,Southampton,Watford,4,4.2,3.4,4.6,3.6,156.2
Harry,Arter,MID,CAR,4900000,0,47,2,4.08163265306122E-07,9.59183673469388E-06,0,13545,9,38,0,0,0,0,0,9.6,77,-1,0,47,1,0.5,0,2.5,0,0,7,0,1,0.2,4337,0,0,0,0,1919,190,0,0,217,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,2.3,1.1,1.3,1.5,1,55.1
Christian,Atsu,MID,NEW,5100000,1,38,1.15151515151515,2.25787284610814E-07,7.45098039215686E-06,0,11856,2,14,0,0,0,0,0,7.5,121,-4,0,38,4,0.1,0,0.7,0,0,5,0,0,0.1,5368,0,0,0,0,1208,26,0,0,118,Leicester,Southampton,Brighton,Liverpool,Fulham,0.6,0.6,0.6,0.6,0.6,64.7
Pierre-Emerick,Aubameyang,FWD,ARS,10900000,1,169,5.5,5.04587155963303E-07,1.55045871559633E-05,0,3587382,0,34,0,0,0,17,0,15.5,78367,-1,-1,169,1,0.2,1,2.5,26,0,6,0,7,19,3579514,0,0,0,4,2272,48384,1,0,611,Watford,Crystal Palace,Wolverhampton,Leicester,Brighton,5.6,11.9,5.9,8.2,5.9,235.2
Serge,Aurier,DEF,TOT,5700000,0,24,3,5.26315789473684E-07,4.21052631578947E-06,0,51816,1,9,0,0,0,0,0,4.2,171,-3,0,24,3,0,0,0,0,0,2,0,2,0.5,18447,0,0,0,0,562,6,0,0,116,Huddersfield,Man City,Brighton,West Ham,Bournemouth,0,0,0,0,0,30.5
Charlie,Austin,FWD,SOU,5500000,1,44,1.9,3.45454545454545E-07,8E-06,0,116888,1,17,0,0,0,2,0,8,955,-5,0,44,5,0.1,1,0.5,1,0,5,0,2,0.4,47442,0,0,0,0,954,299,0,0,118,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,1.4,2.6,1.9,1.3,1.6,67
Jordan,Ayew,FWD,CRY,5700000,0,40,2.2,3.85964912280702E-07,7.01754385964912E-06,0,40623,3,12,0,0,0,1,0,7,387,-3,0,40,3,0,0,0,2,0,5,0,2,0.2,22735,0,0,0,0,1087,53,0,0,98,Man City,Arsenal,Everton,Cardiff City,Bournemouth,1.5,1.6,1.6,1.8,2.2,66.8
Floyd,Ayite,MID,FUL,4300000,0,19,0.575757575757576,1.33897110641297E-07,4.41860465116279E-06,0,12638,0,10,0,0,0,1,0,4.4,170,-2,0,19,2,0.3,0,1.3,0,0,0,0,0,0.1,7421,0,0,0,0,380,36,0,0,63,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0.3,0.3,0.3,0.3,19.1
Cesar,Azpilicueta,DEF,CHE,6400000,5,140,4.2,6.5625E-07,2.1875E-05,0,703969,3,34,0,0,0,1,0,21.9,40087,-1,-1,140,1,0.9,0,5.5,11,0,14,0,5,10.2,427643,0,0,0,2,2952,13413,1,0,721,Liverpool,Burnley,Man Utd,Watford,Leicester,4.1,4.8,4.2,5.3,4.3,140.7
Ryan,Babel,MID,FUL,5500000,0,46,1.39393939393939,2.53443526170799E-07,8.36363636363636E-06,0,31260,3,24,0,0,0,3,0,8.4,2545,0,0,46,0,1.2,0,6.7,4,0,0,0,3,0.4,52667,0,0,0,1,880,2796,0,0,162,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0.8,0.7,0.9,0.7,1,68.8
Juninho,Bacuna,MID,HUD,4200000,1,31,0.939393939393939,2.23665223665224E-07,7.38095238095238E-06,0,32485,2,24,0,0,0,1,0,7.4,2203,-3,0,31,3,0.9,0,3.7,1,0,0,0,0,0.4,46702,0,0,0,1,985,846,0,0,148,Tottenham,Watford,Liverpool,Man Utd,Southampton,0.5,0.5,0.5,0.5,0.5,48.8
Leandro,Bacuna,DEF,CAR,4400000,0,4,0.125,2.84090909090909E-08,9.09090909090909E-07,0,371,1,9,0,0,0,0,0,0.9,24,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0,586,0,0,0,0,249,40,0,0,34,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0.2,0.1,0.1,0.1,0.1,7.4
Eric,Bailly,DEF,MUN,5000000,0,14,0.4375,8.75E-08,2.8E-06,0,191447,0,12,0,0,0,0,0,2.8,269,-5,0,14,5,0,0,0,0,0,1,0,0,1.3,59311,0,0,0,0,566,15,0,1,99,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0.4,0.2,0.2,0.2,12.6
Leighton,Baines,DEF,EVE,5000000,0,7,0.212121212121212,4.24242424242424E-08,1.4E-06,0,85904,0,6,0,0,0,0,0,1.4,83,-5,0,7,5,0,0,0,0,0,0,0,0,0.5,17918,0,0,0,0,374,78,0,0,48,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,0.1,0.1,0.1,0.1,0.1,15.4
Tiemoue,Bakayoko,MID,CHE,4900000,0,0,0,0,0,0,11855,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,370,0,0,0,0,0,1,0,0,0,Liverpool,Burnley,Man Utd,Watford,Leicester,0,0,0,0,0,0
Fabian,Balbuena,DEF,WHU,4200000,1,45,1.36363636363636,3.24675324675325E-07,1.07142857142857E-05,0,127366,2,27,0,0,0,1,0,10.7,1347,-3,0,45,3,0.1,0,0.3,3,0,3,0,0,0.3,120813,0,0,0,1,1563,165,0,0,285,Man Utd,Leicester,Tottenham,Southampton,Watford,0.7,0.8,0.8,0.9,0.7,62.9
Sam,Baldock,FWD,BHA,4500000,0,0,0,0,0,0,16827,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1694,0,0,0,0,0,9,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0,0,0,0,0
Leon,Balogun,DEF,BHA,4200000,0,15,0.483870967741936,1.15207373271889E-07,3.57142857142857E-06,0,13935,2,10,0,0,0,1,0,3.6,81,-3,0,15,3,0,0,0,0,0,0,0,0,0.1,9437,0,0,0,1,591,66,0,0,86,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0.5,0.4,0.2,0.2,0.2,16.2
Sol,Bamba,DEF,CAR,4500000,0,95,3.4,7.55555555555556E-07,2.11111111111111E-05,0,355403,7,52,0,0,0,4,0,21.1,11373,0,0,95,0,0,0,0,11,0,7,0,1,1.9,401571,0,0,0,1,2475,175,0,0,459,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,114.2
Beni,Baningime,MID,EVE,4300000,0,0,0,0,0,0,5071,0,0,0,0,0,0,0,0,23,-2,0,0,2,0,0,0,0,0,0,0,0,0,3578,0,0,0,0,0,5,0,0,0,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,0,0,0,0,0,0
Phil,Bardsley,DEF,BUR,4200000,0,33,1.7,4.04761904761905E-07,7.85714285714286E-06,0,15662,9,27,0,0,0,0,0,7.9,1676,-3,0,33,3,0.5,0,2,0,0,4,0,0,0.2,14438,1,0,0,0,1670,83,0,0,224,Cardiff City,Chelsea,Man City,Everton,Arsenal,0,1.3,1.2,1.4,1.2,47.4
Ross,Barkley,MID,CHE,5100000,4,75,2.27272727272727,4.45632798573975E-07,1.47058823529412E-05,0,687797,1,13,0,0,0,3,0,14.7,4369,-9,0,75,9,0.4,0,2,5,0,6,0,5,1.4,719578,0,0,0,2,1141,605,0,0,283,Liverpool,Burnley,Man Utd,Watford,Leicester,1.1,2.2,1.2,1.9,1.5,103.7
Ashley,Barnes,FWD,BUR,5700000,3,103,3.2,5.6140350877193E-07,1.80701754385965E-05,0,273233,6,33,0,0,0,10,0,18.1,31807,-3,0,103,3,0.4,0,2.3,10,0,6,0,3,2.7,376755,1,0,0,1,1947,8046,0,0,332,Cardiff City,Chelsea,Man City,Everton,Arsenal,3.8,2.2,3.1,2.5,4,163.2
Harvey,Barnes,MID,LEI,5500000,2,31,0.939393939393939,1.70798898071625E-07,5.63636363636364E-06,0,23182,0,14,0,0,0,0,0,5.6,9572,0,0,31,0,0.4,0,2.3,0,0,1,0,3,0.3,42919,0,0,0,0,830,378,0,0,100,Newcastle,West Ham,Arsenal,Man City,Chelsea,0.5,0.5,0.5,0.5,0.5,71.5
Antonio,Barreca,DEF,NEW,4100000,0,1,0.0303030303030303,7.3909830007391E-09,2.4390243902439E-07,0,702,0,0,0,0,0,0,0,0.2,45,-4,0,1,4,0,0,0,0,0,0,0,0,0,1024,0,0,0,0,4,47,0,0,3,Leicester,Southampton,Brighton,Liverpool,Fulham,0,0,0,0,0,0
Michy,Batshuayi,FWD,CRY,6500000,2,29,0.878787878787879,1.35198135198135E-07,4.46153846153846E-06,0,121901,0,7,0,0,0,2,0,4.5,40557,0,0,29,0,0.3,0,2,2,0,3,0,1,1.5,210641,0,0,0,0,588,892,0,0,83,Man City,Arsenal,Everton,Cardiff City,Bournemouth,0.4,0.4,0.4,0.4,0.5,39.3
Danny,Batth,DEF,WOL,4000000,0,0,0,0,0,0,74827,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5553,0,0,0,0,0,6,0,0,0,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,0
Jan,Bednarek,DEF,SOU,4000000,0,41,2.2,5.5E-07,1.025E-05,0,401190,6,25,0,0,0,0,0,10.3,24360,0,0,41,0,0.9,0,3.5,3,0,3,0,1,6.8,506918,0,0,0,0,1610,28909,0,0,277,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,2.2,3,1.8,1.6,2.2,58.5
Asmir,Begovic,GLK,BOU,4300000,1,63,2.6,6.04651162790698E-07,1.46511627906977E-05,0,259616,0,47,0,59,0,0,0,14.7,4843,-2,0,63,2,0.2,0,0.7,4,0,5,0,0,3,167062,0,0,0,0,2160,1819,0,0,363,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,1.8,3,1.9,2.7,2,44.2
Hector,Bellerin,DEF,ARS,5300000,0,60,3.2,6.0377358490566E-07,1.13207547169811E-05,0,1139596,3,21,0,0,0,0,0,11.3,950,-2,1,60,2,0,0,0,5,0,4,0,5,4.5,566917,1,0,0,0,1532,35,-1,0,304,Watford,Crystal Palace,Wolverhampton,Leicester,Brighton,0,0,0,0,0,73.7
Yohan,Benalouane,DEF,LEI,3900000,0,0,0,0,0,0,55920,0,0,0,0,0,0,0,0,303,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,28974,0,0,0,0,0,54,0,0,0,Newcastle,West Ham,Arsenal,Man City,Chelsea,0,0,0,0,0,0
Filip,Benkovic,DEF,LEI,5000000,0,0,0,0,0,0,2990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,1,0,0,0,Newcastle,West Ham,Arsenal,Man City,Chelsea,0,0,0,0,0,0
Joe,Bennett,DEF,CAR,4400000,0,62,2.6,5.90909090909091E-07,1.40909090909091E-05,0,54214,3,42,0,0,0,0,0,14.1,363,-1,0,62,1,0.1,0,0.5,4,0,7,0,1,0.4,54150,0,0,0,0,2099,976,0,0,343,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,3.5,2.7,2,2.3,2,63.7
Ryan,Bennett,DEF,WOL,4100000,0,74,2.6,6.34146341463415E-07,1.80487804878049E-05,0,883575,10,34,0,0,0,1,0,18,23462,1,0,74,-1,0.2,0,1,1,0,7,0,0,8,1033163,0,0,0,0,2610,20016,0,0,395,Southampton,Brighton,Arsenal,Watford,Fulham,2.1,5.2,2,2.8,2.1,73.9
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,12,0,0,0,Cardiff City,Chelsea,Man City,Everton,Arsenal,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,6300000,0,17,0.515151515151515,8.17700817700818E-08,2.6984126984127E-06,0,73699,1,8,0,0,0,0,0,2.7,242,-2,0,17,2,0.1,0,0.7,0,0,2,0,0,0.4,24917,0,0,0,0,550,113,0,0,17,Man City,Arsenal,Everton,Cardiff City,Bournemouth,0.3,0.3,0.3,0.3,0.3,39
,Bernard,MID,EVE,5900000,3,75,2.27272727272727,3.85208012326656E-07,1.27118644067797E-05,0,59404,5,16,0,0,0,1,0,12.7,686,-1,0,75,1,0.8,0,5,5,0,10,0,4,0.2,48862,0,0,0,0,1716,1635,0,0,258,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,1.6,1.5,1.7,2.1,1.2,106.8
,Bernardo,DEF,BHA,4200000,0,32,1.03225806451613,2.45775729646697E-07,7.61904761904762E-06,0,16591,3,15,0,0,0,0,0,7.6,542,-3,0,32,3,0.4,0,1.5,0,0,2,0,1,0.1,12162,0,0,0,0,1189,1735,0,0,208,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,1.5,1,0.5,0.5,0.6,49.2
,Bernardo Silva,MID,MCI,7600000,0,131,4.4,5.78947368421053E-07,1.72368421052632E-05,0,1787955,3,20,0,0,0,6,0,17.2,59183,1,0,131,-1,0.9,0,7,14,0,11,0,8,8,1833803,0,0,0,2,2374,44128,0,0,556,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,8,4.5,4.7,4.2,229.4
Ryan,Bertrand,DEF,SOU,4800000,0,48,2.7,5.625E-07,1E-05,0,351421,7,30,0,0,0,1,0,10,2218,-2,0,48,2,0.6,0,3,1,0,6,0,0,2,89460,0,0,0,0,1620,6669,0,0,251,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,2.9,4.2,2.5,2.2,3,67.9
Marcus,Bettinelli,GLK,FUL,4300000,0,15,2.1,4.88372093023256E-07,3.48837209302326E-06,0,42590,1,20,0,20,0,0,0,3.5,341,-2,0,15,2,0,0,0,0,0,0,0,0,0.3,37918,0,0,1,0,630,36,0,0,114,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,0,0,0,0,0,19.4
Philip,Billing,MID,HUD,4500000,0,63,2.3,5.11111111111111E-07,1.4E-05,0,275620,7,43,0,0,0,2,0,14,6791,0,0,63,0,0,0,0,4,0,5,0,0,1.2,318808,0,0,0,0,2187,32,0,0,317,Tottenham,Watford,Liverpool,Man Utd,Southampton,0,1.7,1.2,1.4,1.7,121.3
Yves,Bissouma,MID,BHA,4600000,0,35,1.12903225806452,2.45441795231417E-07,7.60869565217391E-06,0,3560,3,22,0,0,0,0,0,7.6,127,-4,0,35,4,0.4,0,2,0,0,2,0,0,0,2479,0,0,0,0,1368,548,0,0,131,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,1.5,1.2,0.8,0.6,0.6,51.7
Daley,Blind,DEF,MUN,5000000,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,1,0,0,0,West Ham,Everton,Man City,Chelsea,Huddersfield,0,0,0,0,0,0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,12210,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1791,0,0,0,0,0,13,0,0,0,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0
Yannick,Bolasie,MID,EVE,5800000,0,0,0,0,0,0,15047,0,0,0,0,0,0,0,0,6,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,714,0,0,0,0,0,1,0,0,0,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4700000,0,94,3.1,6.59574468085106E-07,2E-05,0,498872,2,36,0,0,0,3,0,20,12968,2,0,94,-2,0.3,0,1.5,8,0,6,0,0,4.7,649685,0,0,0,2,2628,22697,0,1,509,Southampton,Brighton,Arsenal,Watford,Fulham,2.8,6.8,2.6,3.6,2.7,111.3
Bonatini Lohner Maia,Bonatini,FWD,WOL,4600000,0,10,1.4,3.04347826086957E-07,2.17391304347826E-06,0,70643,0,0,0,0,0,0,0,2.2,121,-4,0,10,4,0,0,0,0,0,0,0,1,0.3,35200,0,0,0,0,130,7,0,0,19,Southampton,Brighton,Arsenal,Watford,Fulham,0,0,0,0,0,13.6
Gaetan,Bong,DEF,BHA,4400000,0,42,2,4.54545454545455E-07,9.54545454545455E-06,0,12388,0,34,0,0,0,0,0,9.5,149,-1,0,42,1,0.1,0,0.5,0,0,4,0,0,0.1,9620,0,0,0,0,1715,401,0,0,235,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,4.1,2.6,1.6,1,1.7,37
Artur,Boruc,GLK,BOU,4100000,0,36,1.09090909090909,2.66075388026608E-07,8.78048780487805E-06,0,273313,1,14,0,30,0,0,0,8.8,40189,1,0,36,-1,0.2,0,0.7,4,0,3,0,0,8.9,396827,0,0,0,1,810,1822,0,0,168,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,0.5,0.8,0.5,0.7,0.5,22.8
Sofiane,Boufal,MID,SOU,5500000,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,1,0,0,0,Wolverhampton,Newcastle,Watford,Bournemouth,West Ham,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5400000,0,17,0.515151515151515,9.53984287317621E-08,3.14814814814815E-06,0,2946,3,14,0,0,0,0,0,3.1,27,-1,0,17,1,0.1,0,0.3,0,0,1,0,1,0,1789,0,0,0,0,627,29,0,1,64,Cardiff City,Chelsea,Man City,Everton,Arsenal,0.3,0.3,0.3,0.3,0.3,34.8
Claudio,Bravo,GLK,MCI,4800000,0,0,0,0,0,0,10313,0,0,0,0,0,0,0,0,32,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1349,0,0,0,0,0,24,0,0,0,Crystal Palace,Tottenham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
,Brian Murphy,GLK,CAR,4000000,0,0,0,0,0,0,10249,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15832,0,0,0,0,0,78,0,0,0,Burnley,Brighton,Liverpool,Fulham,Crystal Palace,0,0,0,0,0,0
Miguel,Britos,DEF,WAT,4300000,0,3,0.09375,2.18023255813953E-08,6.97674418604651E-07,0,4285,0,5,0,0,0,0,0,0.7,35,-2,0,3,2,0.1,0,0.5,0,0,0,0,0,0,1033,0,0,0,0,184,38,0,0,22,Arsenal,Huddersfield,Southampton,Wolverhampton,Chelsea,0,0,0,0,0,2.9
David,Brooks,MID,BOU,5100000,2,104,3.9,7.64705882352941E-07,2.03921568627451E-05,0,691644,3,37,0,0,0,6,0,20.4,53287,1,0,104,-1,0.3,0,1.7,6,0,8,0,4,4.9,967699,0,0,0,2,1993,9125,0,0,335,Brighton,Fulham,Southampton,Tottenham,Crystal Palace,3.1,5.2,3.4,3.6,3.7,145.3
Tyias,Browning,DEF,EVE,4000000,0,0,0,0,0,0,6045,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7244,0,0,0,0,0,4,0,0,0,Fulham,Man Utd,Crystal Palace,Burnley,Tottenham,0,0,0,0,0,0
,Bruno,DEF,BHA,4400000,0,32,1.03225806451613,2.34604105571847E-07,7.27272727272727E-06,0,53786,2,9,0,0,0,0,0,7.3,276,-1,0,32,1,0.1,0,0.5,4,0,3,0,1,0.3,50449,0,0,0,1,709,114,0,0,149,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,1.5,1,0.5,0.5,0.6,19.5
Joe,Bryan,DEF,FUL,4800000,0,30,1.3,2.70833333333333E-07,6.25E-06,0,10551,4,49,0,0,0,0,0,6.3,52,-2,0,30,2,0.1,0,0.3,1,0,2,0,1,0.1,4133,1,0,0,0,1894,42,0,0,304,Everton,Bournemouth,Cardiff City,Wolverhampton,Newcastle,1.3,0.6,1.3,0.7,0.7,84.8
Dan,Burn,DEF,BHA,4500000,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,35,0,0,0,Bournemouth,Cardiff City,Wolverhampton,Tottenham,Newcastle,0,0,0,0,0,0
