FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Joe,Bryan,DEF,FUL,4800000,2,15,0.789473684210526,1.64473684210526E-07,3.125E-06,0,8861,0,16,0,0,0,0,0,3.1,98,-2,0,15,2,0.4,0,1.7,0,0,1,0,0,0.1,2590,0,0,0,0,688,136,0,0,116,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.7,0.4,0.4,26.7
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,38807,0,0,0,0,0,0,0,0,1465,0,0,0,0,0,0,0,0,0,0,0,0,1.8,45132,0,0,0,0,0,6542,0,0,0,Everton,West Ham,Liverpool,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4500000,0,0,0,0,0,0,2685,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Caballero,GLK,CHE,4700000,0,0,0,0,0,0,7199,0,0,0,0,0,0,0,0,96,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1582,0,0,0,0,0,66,0,0,0,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary,Cahill,DEF,CHE,5100000,0,1,0.0526315789473684,1.03199174406605E-08,1.96078431372549E-07,0,52364,0,0,0,0,0,0,0,0.2,349,-4,0,1,4,0,0,0,0,0,0,0,0,0.6,5038,0,0,0,0,21,144,0,0,3,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Tom,Cairney,MID,FUL,4700000,1,27,1.9,4.04255319148936E-07,5.74468085106383E-06,0,150241,0,22,0,0,0,0,0,5.7,1362,-3,0,27,3,0.4,0,1.7,0,0,1,0,1,0.5,22358,0,0,0,0,890,379,0,0,166,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,1.6,1,1.2,1,1.8,1.2,1.1,1.1,1.2,1,1.1,1,1,1,1.4,1,1.5,1.2,1.6,46
Dominic,Calvert-Lewin,FWD,EVE,5300000,5,41,2.4,4.52830188679245E-07,7.73584905660377E-06,0,93262,2,17,0,0,0,3,0,7.7,3890,-2,0,41,2,0.6,0,3,2,0,0,0,2,1.7,109561,0,0,0,0,636,45629,0,0,133,Brighton,Leicester,Bournemouth,Southampton,Huddersfield,1.6,2.2,2.7,1.9,1.8,2,1.7,2.2,1.6,1.8,1.9,1.9,2.2,2.6,2.3,2.7,1.6,2.7,1.4,40.6
Rafael,Camacho,MID,LIV,5000000,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,15,0,0,0,Arsenal,Man City,Brighton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Camarasa,MID,CAR,4600000,2,54,3,6.52173913043478E-07,1.17391304347826E-05,0,89757,4,36,0,0,0,2,0,11.7,8814,1,0,54,-1,0.8,0,3.5,2,0,4,0,2,2,196295,0,0,0,0,1581,14195,0,0,226,Leicester,Tottenham,Huddersfield,Newcastle,Arsenal,2.2,2.1,3.3,3,2,3.3,2.5,2.8,2.9,2.4,2.5,2,2.1,1.5,2.4,2.2,2.4,2.8,1.8,103.2
Etienne,Capoue,MID,WAT,4900000,2,45,3,6.12244897959184E-07,9.18367346938776E-06,0,150313,5,20,0,0,0,1,0,9.2,1786,-1,0,45,1,0.1,0,0.7,8,0,4,0,2,0.6,161346,0,0,0,1,1349,1267,0,1,241,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,3,2.3,2.7,3.2,2,2.3,2.6,2.2,1.7,2.6,1.5,3.1,2.1,3.2,2.7,3.2,2.8,1.9,2.2,48.5
,Carlos Sanchez,MID,WHU,4400000,0,7,0.368421052631579,8.37320574162679E-08,1.59090909090909E-06,0,17922,0,4,0,0,0,0,0,1.6,189,-1,0,7,1,0,0,0,0,0,0,0,0,0.2,6515,0,0,0,0,217,13,0,0,37,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Guido,Carrillo,FWD,SOU,5500000,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,2,0,0,0,Man City,Chelsea,Leicester,Everton,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,5400000,1,5,0.263157894736842,4.87329434697856E-08,9.25925925925926E-07,0,5900,0,3,0,0,0,0,0,0.9,686,-1,0,5,1,0.1,0,0.8,0,0,0,0,0,0.1,7719,0,0,0,0,157,1049,0,0,9,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.9
Craig,Cathcart,DEF,WAT,4500000,1,50,2.6,5.77777777777778E-07,1.11111111111111E-05,0,58982,1,27,0,0,0,1,0,11.1,1902,0,0,50,0,0.4,0,1.8,3,0,4,0,0,1,96081,1,0,0,1,1701,3211,0,0,293,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,1.9,1.6,2.7,2.4,2.4,2,3.3,3.1,2.3,2.3,2.1,2.2,2.3,2.4,1.8,3.2,2.7,2.9,2,52.1
Ivan,Cavaleiro,MID,WOL,5200000,1,32,1.68421052631579,3.23886639676113E-07,6.15384615384615E-06,0,17316,1,6,0,0,0,3,0,6.2,664,-3,0,32,3,0.3,0,1.7,3,0,1,0,0,0.1,14496,0,0,0,1,335,95,0,0,111,Tottenham,Crystal Palace,Man City,Leicester,West Ham,0.8,1,0.8,1,0.8,0.8,1.2,0.9,1.3,1.1,0.8,1,1.1,0.8,1.1,1.4,0.9,1.3,0.8,43
Petr,Cech,GLK,ARS,4800000,0,24,1.26315789473684,2.63157894736842E-07,5E-06,0,124689,0,9,0,27,0,0,0,4.9,1451,-2,1,24,2,0,0,0,3,0,1,0,0,1.2,80276,0,0,0,0,585,189,-1,0,130,Liverpool,Fulham,West Ham,Chelsea,Cardiff City,0.7,0.8,0.7,1,1.4,0.6,1,0.7,0.7,0.7,0.8,0.8,0.6,0.8,0.7,0.9,0.6,1.1,0.6,20.4
,Cedric,DEF,SOU,4300000,0,44,2.9,6.74418604651163E-07,1.02325581395349E-05,0,375514,4,29,0,0,0,1,0,10.2,17728,-2,0,44,2,0.3,0,1.3,7,0,3,0,2,3.5,160080,0,0,0,1,1315,459,0,0,236,Man City,Chelsea,Leicester,Everton,Crystal Palace,0,3.3,2.6,3.9,3.1,2.3,4.3,1.6,3,2.7,2.9,2.7,2.3,3.2,3.2,2.6,2.7,2.7,3.6,59.1
Nathaniel,Chalobah,MID,WAT,4500000,0,6,0.315789473684211,7.01754385964912E-08,1.33333333333333E-06,0,10926,2,4,0,0,0,0,0,1.3,236,0,0,6,0,0.1,0,0.5,0,0,0,0,0,0.1,4302,0,0,0,0,191,90,0,0,23,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
,Chamberlain,MID,LIV,6400000,0,0,0,0,0,0,1859,0,0,0,0,0,0,0,0,41,-1,0,0,1,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,29,0,0,0,Arsenal,Man City,Brighton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum,Chambers,DEF,FUL,4200000,1,17,0.894736842105263,2.13032581453634E-07,4.04761904761905E-06,0,74547,3,18,0,0,0,0,0,4,1400,-3,0,17,3,0.4,0,1.8,0,0,1,0,0,0.9,22337,0,0,0,0,966,2713,0,0,146,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,0.6,0.4,0.4,0.4,0.6,0.4,0.5,0.4,0.4,0.6,0.4,0.5,0.5,0.4,0.7,0.4,0.9,0.4,0.4,46.5
,Chicharito,FWD,WHU,6300000,0,50,3.6,5.71428571428571E-07,7.93650793650794E-06,0,390204,0,10,0,0,0,4,0,7.8,96734,-2,1,50,2,0.8,0,5.2,4,0,4,0,3,4.1,485286,0,0,0,1,715,2751,-1,0,168,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0,0,0,3.9,3.6,2.7,3.8,4.8,3.4,3.2,3.9,3.4,3.9,3.5,4.5,3.3,3.5,4.1,4.1,55.2
Benjamin,Chilwell,DEF,LEI,5100000,2,63,3.5,6.86274509803922E-07,1.23529411764706E-05,0,160462,1,21,0,0,0,0,0,12.4,5813,1,0,63,-1,0.5,0,2.8,5,0,6,0,2,2.7,273935,0,0,0,1,1620,15647,0,0,280,Cardiff City,Everton,Southampton,Wolverhampton,Liverpool,5,4,3.5,4.1,3.7,3.8,3.8,4,4.5,3.8,3.8,3.3,3.4,4.8,3.1,3.8,2.8,3.3,4.4,75.5
Hamza,Choudhury,MID,LEI,4300000,2,5,0.263157894736842,6.11995104039168E-08,1.16279069767442E-06,0,5719,0,1,0,0,0,0,0,1.2,295,-2,0,5,2,0.2,0,0.8,0,0,1,0,0,0.1,5285,0,0,0,0,152,1314,0,0,12,Cardiff City,Everton,Southampton,Wolverhampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Andreas,Christensen,DEF,CHE,5000000,0,0,0,0,0,0,50474,1,2,0,0,0,0,0,0,425,-5,0,0,5,0,0,0,0,0,0,0,0,0.4,3167,0,0,0,0,90,22,0,0,11,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Cyrus,Christie,DEF,FUL,4200000,1,17,1.3,3.0952380952381E-07,4.04761904761905E-06,0,11159,2,21,0,0,0,0,0,4,305,-3,0,17,3,0.4,0,1.8,0,0,1,0,0,0.2,3833,0,0,0,0,980,777,0,0,122,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,1.2,0.6,0.6,0.8,1.1,0.9,0.9,0.7,0.6,1.1,0.6,0.9,0.9,0.7,1.3,0.6,1.5,0.8,0.7,42.4
Ibrahima,Cisse,MID,FUL,4300000,0,1,0.0526315789473684,1.22399020807834E-08,2.32558139534884E-07,0,5413,0,1,0,0,0,0,0,0.2,113,-2,1,1,2,0,0,0.2,0,0,0,0,0,0.1,5145,0,0,0,0,17,116,-1,0,3,Huddersfield,Arsenal,Burnley,Tottenham,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Ciaran,Clark,DEF,NEW,4500000,0,34,1.78947368421053,3.9766081871345E-07,7.55555555555556E-06,0,23911,1,13,0,0,0,2,0,7.6,1703,0,0,34,0,0.2,0,1,3,0,2,0,0,0.2,19098,0,0,0,1,767,18,0,0,167,Watford,Man Utd,Chelsea,Cardiff City,Man City,0,0,0,0,0,1.5,1.6,1.6,1.2,1.5,1.8,1,0.9,1.3,1.3,1.1,1.2,1.3,1.2,36.6
Tom,Cleverley,MID,WAT,5000000,0,2,0.105263157894737,2.10526315789474E-08,4E-07,0,580,0,0,0,0,0,0,0,0.4,30,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,478,0,0,0,0,18,33,0,0,8,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1
Nathaniel,Clyne,DEF,LIV,4500000,1,4,0.210526315789474,4.67836257309942E-08,8.88888888888889E-07,0,33778,0,1,0,0,0,0,0,0.9,5569,-5,1,4,5,0.2,0,0.7,0,0,0,0,0,0.3,18788,0,0,0,0,101,188,-1,0,20,Arsenal,Man City,Brighton,Crystal Palace,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.7
Conor,Coady,DEF,WOL,4500000,2,52,2.7,6E-07,1.15555555555556E-05,0,29451,4,22,0,0,0,0,0,11.6,2042,0,0,52,0,0.6,0,2.5,5,0,5,0,0,0.6,29627,0,0,0,1,1710,1194,0,0,313,Tottenham,Crystal Palace,Man City,Leicester,West Ham,2.6,2.7,2.2,2.4,2.2,2.8,2.1,1.8,3.4,3.8,3,1.8,2.2,2.6,2.1,3.1,2.5,2.6,2.5,33.5
Seamus,Coleman,DEF,EVE,5200000,2,38,2.5,4.80769230769231E-07,7.30769230769231E-06,0,177852,1,22,0,0,0,1,0,7.3,5800,-3,0,38,3,0.1,0,0.7,2,0,3,0,0,1.3,87787,1,0,0,1,1316,940,0,0,218,Brighton,Leicester,Bournemouth,Southampton,Huddersfield,1.6,2.4,2.3,1.6,2.7,2.8,1.9,2.6,2.6,2.7,1.8,3,1.9,1.9,1.6,2.5,2.3,2.5,2,49.5
Matthew,Connolly,DEF,CAR,3800000,0,0,0,0,0,0,63645,0,0,0,0,0,0,0,0,2852,-2,0,0,2,0,0,0,0,0,0,0,0,1.4,46797,0,0,0,0,0,6818,0,0,0,Leicester,Tottenham,Huddersfield,Newcastle,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Cork,MID,BUR,4600000,2,44,2.4,5.21739130434783E-07,9.56521739130435E-06,0,53163,4,36,0,0,0,1,0,9.6,2265,-4,0,44,4,0.7,0,3.3,0,0,4,0,1,0.6,24462,0,0,0,0,1602,2330,0,0,221,West Ham,Huddersfield,Fulham,Watford,Man Utd,1.6,2.2,2.4,1.5,1.3,2.3,1.5,1.4,2.3,1.9,1.2,1.9,2.1,1.5,2.1,1.2,1.4,1.2,2,52.1
Helder,Costa,MID,WOL,4800000,1,38,2.1,4.375E-07,7.91666666666667E-06,0,61747,3,17,0,0,0,0,0,7.9,1737,-2,0,38,2,0.4,0,1.8,0,0,4,0,2,0.4,39523,0,0,0,0,1172,382,0,0,100,Tottenham,Crystal Palace,Man City,Leicester,West Ham,1.1,1.4,1,1.5,1.2,1,1.7,1.3,1.9,1.6,1,1.5,1.6,1.2,1.6,2,1.3,1.9,1,59.2
Thibaut,Courtois,GLK,CHE,5500000,0,0,0,0,0,0,54399,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0.5,308,0,0,0,0,0,3,0,0,0,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,36,0,0,0,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,2,11,0.578947368421053,1.15789473684211E-07,2.2E-06,0,80671,1,8,0,0,0,0,0,2.2,608,-5,1,11,5,0.1,0,0.5,0,0,0,0,0,0.6,5904,0,0,0,0,565,395,-1,0,90,Burnley,Brighton,Arsenal,Bournemouth,Wolverhampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,27.1
,Cunningham,DEF,CAR,4200000,0,2,0.105263157894737,2.5062656641604E-08,4.76190476190476E-07,0,3797,3,14,0,0,0,0,0,0.5,55,-3,0,2,3,0,0,-0.2,0,0,0,0,0,0,668,0,0,0,0,450,55,0,0,46,Leicester,Tottenham,Huddersfield,Newcastle,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,14.5
Pontus,Dahlberg,GLK,WAT,4400000,0,0,0,0,0,0,1979,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,512,0,0,0,0,0,15,0,0,0,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dalot,DEF,MUN,5300000,1,4,0.210526315789474,3.97219463753724E-08,7.54716981132075E-07,0,8900,2,4,0,0,0,0,0,0.8,1422,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.1,12357,0,0,0,0,295,935,0,0,36,Bournemouth,Newcastle,Tottenham,Brighton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,13.1
Loic,Damour,MID,CAR,4300000,0,2,0.105263157894737,2.44798041615667E-08,4.65116279069767E-07,0,4060,0,2,0,0,0,0,0,0.5,162,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,2807,0,0,0,0,21,144,0,0,6,Leicester,Tottenham,Huddersfield,Newcastle,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9
Charlie,Daniels,DEF,BOU,4200000,0,26,2.2,5.23809523809524E-07,6.19047619047619E-06,0,706757,2,21,0,0,0,0,0,6.2,8623,-3,0,26,3,0.4,0,1.5,0,0,3,0,0,4.1,76332,0,0,0,0,1042,1429,0,0,180,Man Utd,Watford,Everton,West Ham,Chelsea,1.6,2.1,1.8,1.7,2.4,2.2,1.6,2.3,1.1,2.1,2.3,1.6,1.5,2,1.3,2.1,1.3,2,1.9,45.5
,Danilo,DEF,MCI,5100000,1,3,0.157894736842105,3.09597523219814E-08,5.88235294117647E-07,0,44195,0,3,0,0,0,0,0,0.6,289,-4,0,3,4,0.1,0,0.5,0,0,0,0,0,0.3,4094,0,0,0,0,180,454,0,0,28,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,9.5
Scott,Dann,DEF,CRY,4400000,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,39,0,0,0,Chelsea,Wolverhampton,Watford,Liverpool,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,75,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,442,0,0,0,0,0,5,0,0,0,Watford,Man Utd,Chelsea,Cardiff City,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,4600000,0,12,0.631578947368421,1.37299771167048E-07,2.60869565217391E-06,0,27465,0,6,0,0,0,0,0,2.6,631,-4,0,12,4,0.1,0,0.3,2,0,1,0,0,0.2,9726,0,0,0,0,360,171,0,0,66,Bournemouth,Newcastle,Tottenham,Brighton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,11.9
,David Luiz,DEF,CHE,5800000,2,79,4.4,7.58620689655172E-07,1.36206896551724E-05,0,326307,1,14,0,0,0,1,0,13.6,35375,3,0,79,-3,0.8,0,4.5,9,0,8,0,0,10,635266,0,0,0,1,1620,30775,0,0,386,Crystal Palace,Southampton,Newcastle,Arsenal,Bournemouth,5.8,4.8,4.4,3.5,3.9,5.7,4.7,6,5,4.6,5.6,5.4,5.5,4.5,5.2,5.2,5.2,5.3,5,73.7
,David Silva,MID,MCI,8500000,1,73,4.9,5.76470588235294E-07,8.58823529411765E-06,0,1062991,1,7,0,0,0,5,0,8.6,9429,0,0,73,0,0.1,0,1.2,8,0,7,0,2,3.7,957203,0,0,0,1,1094,5637,0,0,322,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,5.5,4.6,6,6.1,6.3,5.8,4.4,3.9,5,4.7,5.5,4.2,5.3,6.1,5.4,4.5,5.3,5.7,4.7,154.1
Ben,Davies,DEF,TOT,5600000,1,41,2.7,4.82142857142857E-07,7.32142857142857E-06,0,377891,1,14,0,0,0,0,0,7.3,10064,-4,0,41,4,0.5,0,3,4,0,4,0,0,2.6,81862,0,0,0,0,1085,3189,0,0,214,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,2.7,3.4,2.5,2.2,2.5,2,2.3,2.3,3.1,1.8,2.2,2.6,2.6,3,3.1,2.3,2.1,1.8,3.3,50.7
Tom,Davies,MID,EVE,5100000,1,15,0.789473684210526,1.54798761609907E-07,2.94117647058824E-06,0,10835,2,13,0,0,0,0,0,2.9,184,-4,0,15,4,0.1,0,0.7,0,0,1,0,0,0.1,3360,0,0,0,0,605,149,0,0,82,Brighton,Leicester,Bournemouth,Southampton,Huddersfield,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,16.3
Steven,Davis,MID,SOU,4600000,0,9,0.473684210526316,1.02974828375286E-07,1.95652173913043E-06,0,7126,0,4,0,0,0,0,0,2,143,-4,0,9,4,0.3,0,1.3,2,0,0,0,1,0.1,1996,0,0,0,0,97,61,0,0,39,Man City,Chelsea,Leicester,Everton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.2
Kevin,De Bruyne,MID,MCI,9700000,2,13,0.684210526315789,7.05371676614216E-08,1.34020618556701E-06,0,1359117,1,1,0,0,0,1,0,1.3,15598,-3,0,13,3,0.2,0,1.8,2,0,0,0,0,4.2,244998,0,0,0,0,193,11909,0,0,59,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,18.8
David,De Gea,GLK,MUN,5700000,2,53,2.8,4.91228070175439E-07,9.29824561403509E-06,0,950411,0,31,0,65,0,0,0,9.3,13965,-3,0,53,3,0.4,0,2.3,1,0,2,0,0,14.7,134000,0,0,0,0,1710,7882,0,0,311,Bournemouth,Newcastle,Tottenham,Brighton,Burnley,2.4,2.5,2.7,3.3,2.7,2.5,2.3,2.9,3.1,2.5,1.6,2.8,2.8,2.9,2.3,2.9,3.2,3.5,4,44.6
Troy,Deeney,FWD,WAT,5800000,2,48,3,5.17241379310345E-07,8.27586206896552E-06,0,445972,1,22,0,0,0,3,0,8.3,5846,-2,0,48,2,0.4,0,2.5,4,0,2,0,1,3.2,506429,0,0,0,1,1328,38853,0,0,153,Newcastle,Bournemouth,Crystal Palace,Burnley,Tottenham,2.7,2.7,2.7,3.4,2.4,2.6,3.3,2.7,2,2.8,2.3,3.4,3.3,4,3.3,3,2.6,2.4,3,101.4
Jermain,Defoe,FWD,BOU,5600000,0,4,0.210526315789474,3.7593984962406E-08,7.14285714285714E-07,0,40541,0,2,0,0,0,0,0,0.7,456,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,9422,0,0,0,0,22,196,0,0,12,Man Utd,Watford,Everton,West Ham,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Steven,Defour,MID,BUR,5300000,0,10,0.526315789473684,9.9304865938431E-08,1.88679245283019E-06,0,1483,0,14,0,0,0,0,0,1.9,32,-2,0,10,2,0,0,0.2,0,0,0,0,0,0,848,0,0,0,0,449,14,0,0,70,West Ham,Huddersfield,Fulham,Watford,Man Utd,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,9.9
Fabian,Delph,DEF,MCI,5300000,-2,28,1.47368421052632,2.78053624627607E-07,5.28301886792453E-06,0,75263,1,9,0,0,0,0,0,5.3,26900,-2,0,28,2,0.2,0,1.2,2,0,3,0,1,0.4,74434,0,0,0,0,712,228,0,1,183,Southampton,Liverpool,Wolverhampton,Huddersfield,Newcastle,0,0,1.2,1.3,0.8,0.7,1.3,1,0.9,0.7,1.1,0.8,0.7,1.8,1.1,1,0.7,1,0.7,27.3
Mousa,Dembele,MID,TOT,4900000,0,14,0.736842105263158,1.50375939849624E-07,2.85714285714286E-06,0,76902,1,6,0,0,0,0,0,2.9,738,-1,0,14,1,0,0,0,0,0,1,0,0,0.8,23573,0,0,0,0,512,34,0,0,74,Wolverhampton,Cardiff City,Man Utd,Fulham,Watford,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,7.1
Leander,Dendoncker,MID,WOL,4300000,0,1,0.0526315789473684,1.22399020807834E-08,2.32558139534884E-07,0,31004,0,0,0,0,0,0,0,0.2,789,-2,0,1,2,0,0,0.2,0,0,0,0,0,0.3,19612,0,0,0,0,9,317,0,0,3,Tottenham,Crystal Palace,Man City,Leicester,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Laurent,Depoitre,FWD,HUD,5100000,2,27,1.6,3.13725490196078E-07,5.29411764705882E-06,0,65930,1,20,0,0,0,0,0,5.3,1398,-4,0,27,4,0.3,0,1.5,0,0,0,0,1,0.5,24017,0,0,0,0,921,2454,0,0,23,Fulham,Burnley,Cardiff City,Man City,Everton,1.5,1.2,1.1,0.9,1.2,0.9,1.2,1.2,0.8,1,1.3,1.4,1,0.9,0.9,1,0.8,1.2,1.2,47
